Substation Long Name,Substation Name,Unit Name,Unit Short Name,Node Name,Node/Unit ID,Zone ID,Reserve ID,RSP Area,Dispatch Zone,DRRAZ ID,Latitude,Longitude
PINESHED,PINESHED,,,LD.PINESHED13.8,4514,4007,7000,WMA,Springfield MA,7617,42.2472,-72.5901
PINE STREET,PINE_ST,,,LD.PINE_ST 13.2,4241,4006,7000,SEMA,Lower SEMA,7612,41.6297,-70.920917
PLAINFIELD,PLAINFLD,,,LD.PLAINFLD23,4507,4007,7000,WMA,Western MA,7618,42.522244,-72.913619
PLAIN STREET,PLAIN_ST,,,LD.PLAIN_ST13.8,4124,4006,7000,SEMA,SEMA,7613,42.197237,-70.999255
PLEASANT,PLEASANT,,,LD.PLEASANT23,4505,4007,7000,WMA,Western MA,7618,42.285092,-73.240646
PLAINFIELD,PLNFIELD,PLAINFIELD RENEWABLE ENERGY,PLFD,UN.PLNFIELD13.8PLFD,15509,4004,7002,CT,Eastern CT,7600,41.670944,-71.921306
PLEASANT HILL,PLSNT_HL,,,LD.PLSNT_HL12.5,39719,4001,7000,SME,Portland Maine,7607,43.598342,-70.294053
PLEASANT HILL,PLSNT_HL,,,LD.PLSNT_HL34.5,4182,4001,7000,SME,Portland Maine,7607,43.598342,-70.294053
PLUMTREE,PLUMTREE,,,LD.PLUMTREE13.8,12176,4004,7001,SWCT,Western CT,7603,41.3917,-73.4021
PLYMOUTH,PLYMOUTH,,,LD.PLYMOUTH13.8,4202,4006,7000,SEMA,SEMA,7613,42.100485,-70.926109
PODICK,PODICK,,,LD.PODICK  13.8,4615,4007,7000,WMA,Western MA,7618,42.424545,-72.536904
PONDVILLE,PONDVIL,,,LD.PONDVIL 69,4370,4007,7000,WMA,Western MA,7618,42.196974,-71.821028
PONTIAC,PONTIAC,,,LD.PONTIAC 12.5,4282,4005,7000,RI,Rhode Island,7619,41.735838,-71.455421
POOTATUCK,POOTATCK,,,LD.POOTATCK13.8,46974,4004,7001,SWCT,Western CT,7603,41.2766,-73.1183
PORTLAND,PORTLAND,,,LD.PORTLAND23,4548,4004,7002,CT,Western CT,7604,41.563839,-72.575768
PORTSMOUTH,PORTSMTH,,,LD.PORTSMTH34.5,10039,4002,7000,NH,Seacoast,7611,43.09736,-70.786033
POWERSVILLE ROAD,POWERSVL,GREAT LAKES - MILLINOCKET,GNRT,UN.POWERSVL115 GNRT,424,4001,7000,BHE,Bangor Hydro,7605,45.618,-68.578306
POWERSVILLE ROAD,POWERSVL,,,LD.POWERSVL115,10037,4001,7000,BHE,Bangor Hydro,7605,45.618,-68.578306
POWERSVILLE ROAD,POWERSVL,MILLINOCKET RENEWABLE BES_GEN,MLNB,UN.POWERSVL115 MLNB,69256,4001,7000,BHE,Bangor Hydro,7605,45.618,-68.578306
POWERSVILLE ROAD,POWERSVL,MILLINOCKET RENEWABLE BES_ARD,MLNBD,AR.POWERSVL115 MLNBD,69257,4001,7000,BHE,Bangor Hydro,7605,45.618,-68.578306
PRATT & WHITNEY,PRATT&W,,,LD.PRATT&W 115,4189,4001,7000,SME,Portland Maine,7607,43.310667,-70.725332
PRATTS JUNCTION,PRAT_J,,,LD.PRAT_J  13.8,4262,4007,7000,CMA/NEMA,Central MA,7616,42.471594,-71.737794
PRIDES CORNER,PRID_CRN,,,LD.PRID_CRN34.5,4186,4001,7000,SME,Portland Maine,7607,43.710166,-70.338813
PRIDES CORNER,PRID_CRN,"SAPPI NORTH AMERICA, INC",SWBK,UN.PRID_CRN34.5SWBK,591,4001,7000,SME,Portland Maine,7607,43.710166,-70.338813
PRIDES CORNER,PRID_CRN,,,LD.PRID_CRN12.5,46726,4001,7000,SME,Portland Maine,7607,43.710166,-70.338813
PROSPECT,PROSPCT,,,LD.PROSPCT 69  V-22S-3LD,4895,4007,7000,CMA/NEMA,Central MA,7616,42.538714,-71.73821
PROSPECT,PROSPCT,,,LD.PROSPCT 69  U-21S-3LD,4896,4007,7000,CMA/NEMA,Central MA,7616,42.538714,-71.73821
PUDDLEDOCK ROAD,PUDDLDCK,,,LD.PUDDLDCK34.5,4164,4001,7000,ME,Maine,7606,44.331467,-69.854102
PUTNAM,PUTNAM,,,LD.PUTNAM  13.8,4248,4008,7003,BOSTON,Boston,7608,42.3604,-71.1141
PUTNAM ROAD,PUTNAMRD,DEERFIELD WIND,DFLW,UN.PUTNAMRD34.5DFLW,49406,4003,7000,WMA,Vermont,7615,42.884049,-72.974544
PUTNAM PIKE,PUTNM_PK,,,LD.PUTNM_PK12.5,4287,4005,7000,RI,Rhode Island,7619,41.866852,-71.522176
QUAKER HILL,QUAKR_HL,,,LD.QUAKR_HL34.5,4190,4001,7000,SME,Portland Maine,7607,43.288114,-70.742779
QUEEN CITY,QUEENCTY,,,LD.QUEENCTY34.5,4454,4003,7000,VT,Northwest Vermont,7614,44.445613,-73.21874
QUEEN CITY,QUEENCTY,,,LD.QUEENCTY13.8,4455,4003,7000,VT,Northwest Vermont,7614,44.445613,-73.21874
QUEEN CITY,QUEENCTY,BURLINGTON GT,BURL,UN.QUEENCTY13.8BURL,363,4003,7000,VT,Northwest Vermont,7614,44.445613,-73.21874
QUINNIPIAC,QUINNIPC,,,LD.QUINNIPC13.8,4423,4004,7001,SWCT,Western CT,7603,41.317965,-72.877524
RAILYARD,RAILYARD,,,LD.RAILYARD23,11846,4008,7003,BOSTON,North Shore,7609,42.513543,-70.896953
RAILYARD,RAILYARD,,,LD.RAILYARD13.8,4341,4008,7003,BOSTON,North Shore,7609,42.513543,-70.896953
RAILYARD,RAILYARD,MARBLEHEAD DIESELS,MARB,UN.RAILYARD23  MARB,467,4008,7003,BOSTON,North Shore,7609,42.513543,-70.896953
RAYMOND,RAYMOND,,,LD.RAYMOND 34.5,4174,4001,7000,ME,Maine,7606,43.944116,-70.494726
RAYNHAM,RAYNHAM,,,LD.RAYNHAM 13.8,10602,4006,7000,SEMA,SEMA,7613,41.9721,-71.017
ROCHESTER,RCHSTER,,,LD.RCHSTER 34.5,4419,4002,7000,NH,New Hampshire,7610,43.307833,-70.997667
REEDS FERRY,RDSFERRY,,,LD.RDSFERRY34.5,4405,4002,7000,NH,New Hampshire,7610,42.871667,-71.487667
READING,READING,,,LD.READING 34.5,49395,4008,7003,BOSTON,North Shore,7609,42.5089,-71.1264
READING,READING,,,LD.READING 13.8,4104,4008,7003,BOSTON,North Shore,7609,42.5089,-71.1264
READ STREET,READ_ST,,,LD.READ_ST 23,47732,4006,7000,RI,SEMA,7613,41.914341,-71.342369
READ STREET,READ_ST,,,LD.READ_ST 69,47736,4006,7000,RI,SEMA,7613,41.914341,-71.342369
READ STREET,READ_ST,,,LD.READ_ST 13.2,4297,4006,7000,RI,SEMA,7613,41.914341,-71.342369
REDBROOK,REDBROOK,,,LD.REDBROOK34.5,4181,4001,7000,SME,Portland Maine,7607,43.631194,-70.339521
RESCOS,RESCOS,RESCO SAUGUS,RESC,UN.RESCOS  115 RESC,546,4008,7003,BOSTON,Boston,7608,42.446929,-70.979436
RESISTANCE,RESITNCE,,,LD.RESITNCE34.5,4415,4002,7000,NH,Seacoast,7611,43.0929,-70.7787
REVERE,REVERE,,,LD.REVERE  23,4338,4008,7003,BOSTON,Boston,7608,42.402715,-71.007804
RIDGEFIELD,RIDGEFLD,,,LD.RIDGEFLD13.82X LD,4897,4004,7001,NOR,Norwalk - Stamford,7602,41.283092,-73.487511
RIDGEFIELD,RIDGEFLD,,,LD.RIDGEFLD13.83X LD,4898,4004,7001,NOR,Norwalk - Stamford,7602,41.283092,-73.487511
RIDGEWOOD,RIDGEWOD,JOHNSTON LFG TURBINE PLANT,RIDG,UN.RIDGEWOD13.8RIDG,40054,4005,7000,RI,Rhode Island,7619,41.8035,-71.5238
RILEY,RILEY,,,LD.RILEY   12.5,4168,4001,7000,ME,Maine,7606,44.507355,-70.247713
RIMMON,RIMMON,,,LD.RIMMON  34.5,4380,4002,7000,NH,New Hampshire,7610,43.005707,-71.503948
RHODE ISLAND STATE ENERGY,RISE,RISEP,RISE,UN.RISE    18.0RISE,1630,4005,7000,RI,Rhode Island,7619,41.80259,-71.51691
ROCHESTER,ROCHESTR,,,LD.ROCHESTR13.2,4238,4006,7000,SEMA,Lower SEMA,7612,41.738416,-70.850095
ROCKVILLE,ROCKVILE,,,LD.ROCKVILE27.6,4539,4004,7002,CT,Northern CT,7601,41.866783,-72.464038
ROCKVILLE,ROCKVILE,,,LD.ROCKVILE13.8,49025,4004,7002,CT,Northern CT,7601,41.866783,-72.464038
ROCKY HILL,ROCKY_HL,,,LD.ROCKY_HL23,4545,4004,7002,CT,Western CT,7604,41.652715,-72.669137
ROCKY RIVER,ROCKY_RV,,,LD.ROCKY_RV13.8,5779,4004,7001,SWCT,Western CT,7603,41.582662,-73.434252
ROCKY RIVER,ROCKY_RV,ROCKY RIVER PUMP 1-2,ROCKP,AR.ROCKY_RV13.8ROCKP,11764,4004,7001,SWCT,Western CT,7603,41.582662,-73.434252
ROCKY RIVER,ROCKY_RV,KIMB ROCKY RIVER PH2,KIMB,UN.ROCKY_RV13.8KIMB,15097,4004,7001,SWCT,Western CT,7603,41.582662,-73.434252
ROCKY RIVER,ROCKY_RV,ROCKY RIVER,ROCK,UN.ROCKY_RV13.8ROCK,739,4004,7001,SWCT,Western CT,7603,41.582662,-73.434252
ROLFE AVENUE,ROLF_AVE,,,LD.ROLF_AVE13.8,10472,4007,7000,CMA/NEMA,Central MA,7616,42.274102,-71.735551
ROLFE AVENUE,ROLF_AVE,,,LD.ROLF_AVE69,4321,4007,7000,CMA/NEMA,Central MA,7616,42.274102,-71.735551
ROLFE AVENUE,ROLF_AVE,SHREWSBURY DIESELS,SHRW,UN.ROLF_AVE69  SHRW,568,4007,7000,CMA/NEMA,Central MA,7616,42.274102,-71.735551
ROLLINS,ROLLINS,ROLLINS WIND PLANT,ROLL,UN.ROLLINS 34.5ROLL,37175,4001,7000,BHE,Bangor Hydro,7605,45.404111,-68.364722
ROXBURY,ROXBURY,,,LD.ROXBURY 34.5,37953,4001,7000,ME,Maine,7606,44.627762,-70.596375
ROXBURY,ROXBURY,AZISCOHOS HYDRO,AZIS,UN.ROXBURY 34.5AZIS,331,4001,7000,ME,Maine,7606,44.627762,-70.596375
ROXBURY,ROXBURY,RECORD HILL WIND,RCHW,UN.ROXBURY 34.5RCHW,14665,4001,7000,ME,Maine,7606,44.627762,-70.596375
ROXBURY,ROXBURY,ROXWIND,ROXW,UN.ROXBURY 34.5ROXW,69789,4001,7000,ME,Maine,7606,44.627762,-70.596375
RUMFORD FALLS,RUMFD_FL,RUMFORD RENEWABLE CSF_GEN,RFRB,UN.RUMFD_FL11.5RFRB,73286,4001,7000,ME,Maine,7606,44.550598,-70.543197
RUMFORD FALLS,RUMFD_FL,RUMFORD RENEWABLE CSF_ARD,RFRBD,AR.RUMFD_FL11.5RFRBD,73287,4001,7000,ME,Maine,7606,44.550598,-70.543197
RUMFORD FALLS,RUMFD_FL,RUMFORD FALLS,RUMH,UN.RUMFD_FL11.5RUMH,11424,4001,7000,ME,Maine,7606,44.550598,-70.543197
RUMFORD INDUSTRIAL PARK,RUMFD_IP,,,LD.RUMFD_IP34.5,4138,4001,7000,ME,Maine,7606,44.531793,-70.522901
RUMFORD INDUSTRIAL PARK,RUMFD_IP,RUMFORD POWER,RUMF,UN.RUMFD_IP18.0RUMF,1255,4001,7000,ME,Maine,7606,44.531793,-70.522901
RUMFORD,RUMFORD,,,LD.RUMFORD 12.5,4137,4001,7000,ME,Maine,7606,44.537316,-70.544609
RIVERSIDE,RVERSIDE,,,LD.RVERSIDE13.8,4220,4005,7000,RI,Rhode Island,7619,42.004104,-71.507864
SACKETT,SACKETT,,,LD.SACKETT 13.8,4425,4004,7001,SWCT,Western CT,7603,41.363418,-72.887072
SACO VALLEY,SACO_VLY,,,LD.SACO_VLY34.5,4389,4002,7000,NH,New Hampshire,7610,44.007544,-71.087803
SALISBURY,SALISBRY,,,LD.SALISBRY69,4617,4004,7002,CT,Western CT,7604,41.921869,-73.464992
SANDWICH,SANDWICH,,,LD.SANDWICH24.0,4229,4006,7000,SEMA,Lower SEMA,7612,41.7175,-70.4663
SANDY HOOK,SANDY_HK,,,LD.SANDY_HK23,4587,4004,7001,SWCT,Western CT,7603,41.383269,-73.219923
SANDY POND,SANDY_PD,,,LD.SANDY_PD23,4251,4007,7000,CMA/NEMA,Central MA,7616,42.570821,-71.524022
SANDY POND,SANDY_PD,,,LD.SANDY_PD345 SMDINTLD,6421,4007,7000,CMA/NEMA,Central MA,7616,42.570821,-71.524022
SANFORD,SANFORD,,,LD.SANFORD 34.5,4192,4001,7000,SME,Portland Maine,7607,43.428833,-70.734583
SASCO CREEK,SASCOCRK,,,LD.SASCOCRK115,4618,4004,7001,NOR,Norwalk - Stamford,7602,41.124323,-73.307865
SAXONVILLE,SAXONVIL,,,LD.SAXONVIL13.8,43789,4008,7003,BOSTON,Boston,7608,42.3242,-71.3863
SCHILLER,SCHILLER,,,LD.SCHILLER115,4414,4002,7000,NH,Seacoast,7611,43.097309,-70.78633
SCHILLER,SCHILLER,SCHILLER 4,SCH4,UN.SCHILLER115 SCH4,556,4002,7000,NH,Seacoast,7611,43.097309,-70.78633
SCHILLER,SCHILLER,SCHILLER 5,SCH5,UN.SCHILLER115 SCH5,557,4002,7000,NH,Seacoast,7611,43.097309,-70.78633
SCHILLER,SCHILLER,SCHILLER 6,SCH6,UN.SCHILLER115 SCH6,558,4002,7000,NH,Seacoast,7611,43.097309,-70.78633
SCHILLER,SCHILLER,SCHILLER CT 1,SCHC,UN.SCHILLER115 SCHC,559,4002,7000,NH,Seacoast,7611,43.097309,-70.78633
SCITICO,SCITICO,,,LD.SCITICO 23,4530,4004,7002,WMA,Northern CT,7601,41.97885,-72.510182
SCITICO,SCITICO,NUTMEG SOLAR,NUMS,UN.SCITICO 34.5NUMS,68726,4004,7002,CT,Northern CT,7601,41.97885,-72.510182
SCITUATE,SCITUATE,,,LD.SCITUATE13.8,4205,4006,7000,SEMA,SEMA,7613,42.19786,-70.761421
SCOTIA,SCOTIA,,,LD.SCOTIA  13.8,4102,4008,7003,BOSTON,Boston,7608,42.346778,-71.085877
SAPPI HINCKLY,SAPHINCK,,,LD.SAPHINCK115,66252,4001,7000,ME,Maine,7606,44.703615,-69.646317
SAPPI HINCKLY,SAPHINCK,SAPPI SOMERSET/HINCKLEY 2,SAPI,UN.SAPHINCK115 SAPI,66234,4001,7000,ME,Maine,7606,44.703615,-69.646317
SEABROOK,SEABROOK,SEABROOK,SBRK,UN.SEABROOK24.5SBRK,555,4002,7000,NH,New Hampshire,7610,42.8987,-70.8507
SEAFOOD WAY,SEAFOOD,,,LD.SEAFOOD 13.8,48717,4008,7003,BOSTON,Boston,7608,42.348044,-71.032889
SEARS,SEARS,SEARSBURG,SEAR,UN.SEARS   69  SEAR,561,4007,7000,WMA,Western MA,7618,42.870862,-72.925162
SEARS,SEARS,,,LD.SEARS   69,4367,4007,7000,WMA,Western MA,7618,42.870862,-72.925162
SECREC,SECREC,SECREC-PRESTON,SECR,UN.SECREC  69  SECR,562,4004,7002,CT,Eastern CT,7600,41.47501,-72.06868
SEMASS,SEMASS,SEMASS 1,SEM1,UN.SEMASS  13.8SEM1,563,4006,7000,SEMA,Lower SEMA,7612,41.805743,-70.78215
SEMASS,SEMASS,SEMASS 2,SEM2,UN.SEMASS  13.8SEM2,564,4006,7000,SEMA,Lower SEMA,7612,41.805743,-70.78215
SHAWINIGAN,SHAWINGN,MASS POWER,MPWR,UN.SHAWINGN13.8MPWR,497,4007,7000,WMA,Springfield MA,7617,42.158417,-72.537139
SHAWS HILL,SHAWS_HL,,,LD.SHAWS_HL13.8,4580,4004,7001,SWCT,Western CT,7603,41.591583,-73.068032
SHEFFIELD,SHEFIELD,SHEFFIELD WIND PLANT,SHEF,UN.SHEFIELD34.5SHEF,12530,4003,7000,VT,Northwest Vermont,7614,44.663639,-72.122972
SHELBURNE FALLS,SHELBURN,,,LD.SHELBURN12.5,15410,4003,7000,VT,Northwest Vermont,7614,44.383253,-73.238752
SHEPAUG,SHEPAUG,,,LD.SHEPAUG 69,4592,4004,7001,SWCT,Western CT,7603,41.448858,-73.294378
SHEPAUG,SHEPAUG,SHEPAUG,SHEP,UN.SHEPAUG 69  SHEP,566,4004,7001,SWCT,Western CT,7603,41.448858,-73.294378
SHERBORN,SHERBORN,,,LD.SHERBORN13.8,4117,4008,7003,BOSTON,Boston,7608,42.2569,-71.4111
SHERMAN,SHERMAN,SHERMAN,SHER,UN.SHERMAN 115 SHER,567,4007,7000,WMA,Western MA,7618,42.721672,-72.950432
SHERWOOD,SHERWOOD,,,LD.SHERWOOD13.8,39679,4004,7001,NOR,Norwalk - Stamford,7602,41.1217,-73.316
SHUNOCK,SHUNOCK,,,LD.SHUNOCK 13.8,10906,4004,7002,CT,Eastern CT,7600,41.41256,-71.846337
SHUNOCK,SHUNOCK,N.STONINGTON SOLAR,NSTS,UN.SHUNOCK 13.8NSTS,69246,4004,7002,CT,Eastern CT,7600,41.41256,-71.846337
SHUNOCK,SHUNOCK,SR NORTH STONINGTON SOLAR,SRNS,UN.SHUNOCK 13.8SRNS,74614,4004,7002,CT,Eastern CT,7600,41.41256,-71.846337
SHUNPIKE,SHUNPIKE,,,LD.SHUNPIKE13.2,42374,4005,7000,RI,Rhode Island,7619,41.8015,-71.5155
SILVER STREET,SILVER,,,LD.SILVER  13.8,4522,4007,7000,WMA,Springfield MA,7617,42.060987,-72.641054
SLAYTON HILL,SLAYTNHL,,,LD.SLAYTNHL13.8,4266,4002,7000,VT,New Hampshire,7610,43.63253,-72.286627
SMITH HYDRO,SMITH_HY,SMITH,SMTH,UN.SMITH_HY6.9 SMTH,570,4002,7000,NH,New Hampshire,7610,44.47084,-71.176932
SNOW STREET,SNOW_ST,,,LD.SNOW_ST 13.2T1 LD,4902,4007,7000,WMA,Western MA,7618,42.082848,-72.031925
SNOW STREET,SNOW_ST,,,LD.SNOW_ST 13.2T2 LD,4903,4007,7000,WMA,Western MA,7618,42.082848,-72.031925
SNOW STREET,SNOW_ST,DRESSER HILL PV 1,DH1S,UN.SNOW_ST 13.2DH1S,68496,4007,7000,WMA,Western MA,7618,42.082848,-72.031925
SNOW STREET,SNOW_ST,DRESSER HILL PV 2,DH2S,UN.SNOW_ST 13.2DH2S,68497,4007,7000,WMA,Western MA,7618,42.082848,-72.031925
SNOW STREET,SNOW_ST,DRESSER HILL PV 3,DH3S,UN.SNOW_ST 13.2DH3S,68498,4007,7000,WMA,Western MA,7618,42.082848,-72.031925
SNOW STREET,SNOW_ST,DRESSER HILL PV 4,DH4S,UN.SNOW_ST 13.2DH4S,68499,4007,7000,WMA,Western MA,7618,42.082848,-72.031925
SOCKANOSSET,SOKANSET,,,LD.SOKANSET23  T1 LD,4904,4005,7000,RI,Rhode Island,7619,41.754298,-71.440401
SOCKANOSSET,SOKANSET,,,LD.SOKANSET23  T2 LD,4905,4005,7000,RI,Rhode Island,7619,41.754298,-71.440401
SOMERVILLE,SOMERVIL,,,LD.SOMERVIL13.8,37265,4008,7003,BOSTON,Boston,7608,42.3779,-71.0953
SONO,SONO,,,LD.SONO    13.8,43718,4004,7001,NOR,Norwalk - Stamford,7602,41.09069,-73.42579
SOUTHINGTON,SOTHNGTN,,,LD.SOTHNGTN13.8,11713,4004,7001,SWCT,Western CT,7603,41.587386,-72.867116
SOUTHEND,SOUTHEND,,,LD.SOUTHEND13.2,4607,4004,7001,NOR,Norwalk - Stamford,7602,41.048059,-73.537578
SOUTHWICK,SOUTHWCK,,,LD.SOUTHWCK23,4521,4007,7000,WMA,Springfield MA,7617,42.014862,-72.794777
SOUTH HERO,SO_HERO,,,LD.SO_HERO 13.2,4444,4003,7000,VT,Northwest Vermont,7614,44.666996,-73.33863
SPEEN STREET,SPEEN_ST,,,LD.SPEEN_ST13.8,4114,4008,7003,BOSTON,Boston,7608,42.3116,-71.3884
SPRING STREET,SPRNG_ST,,,LD.SPRNG_ST34.5,4179,4001,7000,SME,Portland Maine,7607,43.651678,-70.360151
SPRING STREET,SPRNG_ST,,,LD.SPRNG_ST12.5,46950,4001,7000,SME,Portland Maine,7607,43.651678,-70.360151
SPRING STREET,SPRNG_ST,ECO MAINE,PTRR,UN.SPRNG_ST34.5PTRR,542,4001,7000,SME,Portland Maine,7607,43.651678,-70.360151
STAPLES,STAPLES,,,LD.STAPLES 13.8,4219,4005,7000,RI,Rhode Island,7619,41.980681,-71.445857
STEPSTONE,STEPSTON,,,LD.STEPSTON23,16184,4004,7002,CT,Western CT,7604,41.320736,-72.697724
STERLING,STERLING,,,LD.STERLING13.8,4476,4007,7000,CMA/NEMA,Central MA,7616,42.451938,-71.737354
STETSON,STETSON,STETSON WIND FARM,STET,UN.STETSON 34.5STET,15464,4001,7000,BHE,Bangor Hydro,7605,45.483639,-67.993639
STETSON,STETSON,STETSON II WIND FARM,STE2,UN.STETSON 34.5STE2,16612,4001,7000,BHE,Bangor Hydro,7605,45.483639,-67.993639
STEVENSON,STEVENSN,,,LD.STEVENSN27.6,4586,4004,7001,SWCT,Western CT,7603,41.382502,-73.170669
STEVENSON,STEVENSN,STEVENSON,STEV,UN.STEVENSN6.9 STEV,587,4004,7001,SWCT,Western CT,7603,41.382502,-73.170669
STICKNEYS CORNER,STICKNEY,,,LD.STICKNEY34.5,46729,4001,7000,ME,Maine,7606,44.2381,-69.3816
ST. JOHNSBURY,STJHNSBY,,,LD.STJHNSBY34.5,4446,4003,7000,NH,Northwest Vermont,7614,44.417915,-71.9839
STONYBROOK,STONYBRK,STONY BROOK 2A,ST2A,UN.STONYBRK13.2ST2A,583,4007,7000,WMA,Western MA,7618,42.197964,-72.508501
STONYBROOK,STONYBRK,STONY BROOK 2B,ST2B,UN.STONYBRK13.2ST2B,584,4007,7000,WMA,Western MA,7618,42.197964,-72.508501
STONYBROOK,STONYBRK,STONY BROOK GT1A,ST1A,UN.STONYBRK13.2ST1A,1185,4007,7000,WMA,Western MA,7618,42.197964,-72.508501
STONYBROOK,STONYBRK,STONY BROOK GT1B,ST1B,UN.STONYBRK13.2ST1B,1186,4007,7000,WMA,Western MA,7618,42.197964,-72.508501
STONYBROOK,STONYBRK,STONY BROOK GT1C,ST1C,UN.STONYBRK13.2ST1C,1187,4007,7000,WMA,Western MA,7618,42.197964,-72.508501
STONYBROOK,STONYBRK,MSGT ALEXANDER COTTON SOLAR,STBS,UN.STONYBRK4.16STBS,71885,4007,7000,WMA,Western MA,7618,42.197964,-72.508501
STONY HILL,STONY_HL,,,LD.STONY_HL13.8,4594,4004,7001,SWCT,Western CT,7603,41.434368,-73.387896
STOUGHTON,STOUGHTN,,,LD.STOUGHTN13.8,4198,4006,7000,SEMA,SEMA,7613,42.117453,-71.096225
STOWE,STOWE,,,LD.STOWE   34.5,16847,4003,7000,VT,Northwest Vermont,7614,44.4591,-72.6982
STURTEVANT,STURTVNT,,,LD.STURTVNT34.5,4160,4001,7000,ME,Maine,7606,44.655163,-70.127441
STURTEVANT,STURTVNT,,,LD.STURTVNT12.5,44009,4001,7000,ME,Maine,7606,44.655163,-70.127441
SUDBURY,SUDBURY,,,LD.SUDBURY 13.8,4115,4008,7003,BOSTON,Boston,7608,42.360034,-71.397024
SWANSEA,SWANSEA,,,LD.SWANSEA 13.8,4215,4006,7000,RI,SEMA,7613,41.749033,-71.210579
SWANZEY,SWANZEY,,,LD.SWANZEY 12.5,4401,4002,7000,VT,New Hampshire,7610,42.873369,-72.317773
SW HARTFORD,SW_HARTF,,,LD.SW_HARTF23,4534,4004,7002,CT,Northern CT,7601,41.750937,-72.711947
SYKES ROAD,SYKES_RD,,,LD.SYKES_RD13.8,4196,4006,7000,SEMA,SEMA,7613,41.740386,-71.115902
SYKES ROAD,SYKES_RD,GRS-FALL RIVER,FLRV,UN.SYKES_RD13.8FLRV,1432,4006,7000,SEMA,SEMA,7613,41.740386,-71.115902
SOUTH BROADWAY,S_BROADW,LAWRENCE HYDRO,LAWH,UN.S_BROADW23  LAWH,457,4007,7000,CMA/NEMA,Central MA,7616,42.695243,-71.161687
SOUTH BROADWAY,S_BROADW,,,LD.S_BROADW23,4353,4007,7000,CMA/NEMA,Central MA,7616,42.695243,-71.161687
SOUTH DANVERS,S_DANVRS,,,LD.S_DANVRS115,4345,4008,7003,BOSTON,North Shore,7609,42.5535,-70.9538
SOUTH MEADOW,S_MEADOW,,,LD.S_MEADOW23,4535,4004,7002,CT,Northern CT,7601,41.750102,-72.653076
SOUTH MILFORD,S_MILFRD,,,LD.S_MILFRD34.5,4406,4002,7000,NH,New Hampshire,7610,42.820171,-71.644163
SOUTH NAUGATUCK,S_NAUGTK,,,LD.S_NAUGTK13.8,4583,4004,7001,SWCT,Western CT,7603,41.474462,-73.056529
SOUTH WINDSOR,S_WINDSR,,,LD.S_WINDSR13.8,4537,4004,7002,CT,Northern CT,7601,41.840157,-72.60099
SOUTH WRENTHAM,S_WRENTM,,,LD.S_WRENTM23,4293,4006,7000,RI,SEMA,7613,42.030002,-71.349249
TAFTS CORNER,TAFTS_CR,,,LD.TAFTS_CR34.5,10494,4003,7000,VT,Northwest Vermont,7614,44.44015,-73.11175
TAFTS CORNER,TAFTS_CR,,,LD.TAFTS_CR12.5,37894,4003,7000,VT,Northwest Vermont,7614,44.44015,-73.11175
TAMWORTH,TAMWORTH,"NERP TAMWORTH, LLC",TAMW,UN.TAMWORTH115 TAMW,592,4002,7000,NH,New Hampshire,7610,43.828946,-71.200606
TASKER FARM,TASKERFM,,,LD.TASKERFM34.5,43968,4002,7000,NH,New Hampshire,7610,43.3876,-70.996
TEWKSBURY,TEWKSBRY,,,LD.TEWKSBRY13.8,4261,4007,7000,CMA/NEMA,Central MA,7616,42.622765,-71.242223
THOMASTON,THOMASTN,,,LD.THOMASTN13.8,4569,4004,7002,CT,Western CT,7604,41.675177,-73.06957
THORNDIKE,THORNDIK,,,LD.THORNDIK13.2,4314,4007,7000,WMA,Western MA,7618,42.198973,-72.344617
THORNTON,THORNTON,,,LD.THORNTON34.5,40045,4002,7000,NH,New Hampshire,7610,42.8305,-71.4834
TILLSON,TILLSON,,,LD.TILLSON 13.8,47314,4007,7000,WMA,Western MA,7618,42.3972,-72.5058
TIVERTON,TIVERTON,,,LD.TIVERTON12.5,4275,4005,7000,SEMA,Rhode Island,7619,41.643771,-71.184186
TIVERTON,TIVERTON,BRAYTON ROAD SOLAR,BRAS,UN.TIVERTON12.5BRAS,74365,4005,7000,SEMA,Rhode Island,7619,41.643771,-71.184186
TIVERTON,TIVERTON,TIVERTON POWER,TIVR,UN.TIVERTON18.0TIVR,1226,4005,7000,SEMA,Rhode Island,7619,41.643771,-71.184186
TODD,TODD,,,LD.TODD    13.8,4579,4004,7001,SWCT,Western CT,7603,41.572664,-72.975381
TOMAC,TOMAC,,,LD.TOMAC   27.6,4606,4004,7001,NOR,Norwalk - Stamford,7602,41.034022,-73.563337
TOPSHAM,TOPSHAM,,,LD.TOPSHAM 34.5,4175,4001,7000,ME,Maine,7606,43.940222,-69.970944
TOPSHAM,TOPSHAM,WORUMBO HYDRO,MILR,UN.TOPSHAM 34.5MILR,487,4001,7000,ME,Maine,7606,43.940222,-69.970944
TOPSHAM,TOPSHAM,PEJEPSCOT,PEJE,UN.TOPSHAM 34.5PEJE,532,4001,7000,ME,Maine,7606,43.940222,-69.970944
TOPSHAM,TOPSHAM,BRUNSWICK,BRUN,UN.TOPSHAM 34.5BRUN,358,4001,7000,ME,Maine,7606,43.940222,-69.970944
TORRINGTON,TORRNGTN,TORRINGTON TERMINAL 10,TT10,UN.TORRNGTN69  TT10,595,4004,7002,CT,Western CT,7604,41.776369,-73.120773
